category,package,group,status,body_texture_id,body_png,body_width,body_height,overlay_family_count,overlay_texture_count,preview,composition,notes
outgame_navigator,0x26EFFE6A,g07,mapped,0x26EFFE6A/g07/00000,packages\0x26EFFE6A\png\g07_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x26EFFE6A_g07.png,projects\outgame_navigator\0x26EFFE6A\g07\composition.json,
combat_portrait,0x27B48427,g00,mapped,0x27B48427/g00/00001,packages\0x27B48427\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x27B48427_g00.png,projects\combat_portrait\0x27B48427\g00\composition.json,
combat_portrait,0x2808AA2C,g00,mapped,0x2808AA2C/g00/00001,packages\0x2808AA2C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2808AA2C_g00.png,projects\combat_portrait\0x2808AA2C\g00\composition.json,
combat_portrait,0x283920BC,g00,mapped,0x283920BC/g00/00001,packages\0x283920BC\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x283920BC_g00.png,projects\combat_portrait\0x283920BC\g00\composition.json,
combat_portrait,0x290B90E5,g00,mapped,0x290B90E5/g00/00001,packages\0x290B90E5\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x290B90E5_g00.png,projects\combat_portrait\0x290B90E5\g00\composition.json,
combat_portrait,0x291DB38F,g00,mapped,0x291DB38F/g00/00001,packages\0x291DB38F\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x291DB38F_g00.png,projects\combat_portrait\0x291DB38F\g00\composition.json,
combat_portrait,0x2934FC57,g00,mapped,0x2934FC57/g00/00001,packages\0x2934FC57\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2934FC57_g00.png,projects\combat_portrait\0x2934FC57\g00\composition.json,
ingame_navigator,0x2C753EA9,g00,mapped,0x2C753EA9/g00/00000,packages\0x2C753EA9\png\g00_00000_260x180_bc7.png,260,180,2,16,previews\ingame_navigator\0x2C753EA9_g00.png,projects\ingame_navigator\0x2C753EA9\g00\composition.json,
combat_portrait,0x2CC216A3,g00,mapped,0x2CC216A3/g00/00001,packages\0x2CC216A3\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2CC216A3_g00.png,projects\combat_portrait\0x2CC216A3\g00\composition.json,
combat_portrait,0x2DC12C6A,g00,mapped,0x2DC12C6A/g00/00001,packages\0x2DC12C6A\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2DC12C6A_g00.png,projects\combat_portrait\0x2DC12C6A\g00\composition.json,
combat_portrait,0x2DD70F00,g00,mapped,0x2DD70F00/g00/00001,packages\0x2DD70F00\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2DD70F00_g00.png,projects\combat_portrait\0x2DD70F00\g00\composition.json,
combat_portrait,0x2DD9E922,g00,mapped,0x2DD9E922/g00/00001,packages\0x2DD9E922\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2DD9E922_g00.png,projects\combat_portrait\0x2DD9E922\g00\composition.json,
combat_portrait,0x2DE863B2,g00,mapped,0x2DE863B2/g00/00001,packages\0x2DE863B2\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2DE863B2_g00.png,projects\combat_portrait\0x2DE863B2\g00\composition.json,
ingame_navigator,0x2E40F5C0,g00,mapped,0x2E40F5C0/g00/00000,packages\0x2E40F5C0\png\g00_00000_260x180_bc7.png,260,180,2,18,previews\ingame_navigator\0x2E40F5C0_g00.png,projects\ingame_navigator\0x2E40F5C0\g00\composition.json,
combat_portrait,0x2E85D6E7,g00,mapped,0x2E85D6E7/g00/00001,packages\0x2E85D6E7\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x2E85D6E7_g00.png,projects\combat_portrait\0x2E85D6E7\g00\composition.json,
ingame_navigator,0x2FEFF852,g00,mapped,0x2FEFF852/g00/00000,packages\0x2FEFF852\png\g00_00000_260x180_bc7.png,260,180,2,16,previews\ingame_navigator\0x2FEFF852_g00.png,projects\ingame_navigator\0x2FEFF852\g00\composition.json,
combat_portrait,0x30E322A4,g00,mapped,0x30E322A4/g00/00001,packages\0x30E322A4\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x30E322A4_g00.png,projects\combat_portrait\0x30E322A4\g00\composition.json,
combat_portrait,0x3252568E,g00,mapped,0x3252568E/g00/00001,packages\0x3252568E\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3252568E_g00.png,projects\combat_portrait\0x3252568E\g00\composition.json,
outgame_navigator,0x33213A23,g00,mapped,0x33213A23/g00/00000,packages\0x33213A23\png\g00_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x33213A23_g00.png,projects\outgame_navigator\0x33213A23\g00\composition.json,
outgame_navigator,0x33213A23,g01,mapped,0x33213A23/g01/00000,packages\0x33213A23\png\g01_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x33213A23_g01.png,projects\outgame_navigator\0x33213A23\g01\composition.json,
outgame_navigator,0x33213A23,g02,mapped,0x33213A23/g02/00000,packages\0x33213A23\png\g02_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x33213A23_g02.png,projects\outgame_navigator\0x33213A23\g02\composition.json,
outgame_navigator,0x33213A23,g03,mapped,0x33213A23/g03/00000,packages\0x33213A23\png\g03_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x33213A23_g03.png,projects\outgame_navigator\0x33213A23\g03\composition.json,
outgame_navigator,0x33213A23,g04,mapped,0x33213A23/g04/00000,packages\0x33213A23\png\g04_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x33213A23_g04.png,projects\outgame_navigator\0x33213A23\g04\composition.json,
outgame_navigator,0x33213A23,g05,mapped,0x33213A23/g05/00000,packages\0x33213A23\png\g05_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x33213A23_g05.png,projects\outgame_navigator\0x33213A23\g05\composition.json,
combat_portrait,0x3347BB39,g00,mapped,0x3347BB39/g00/00001,packages\0x3347BB39\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3347BB39_g00.png,projects\combat_portrait\0x3347BB39\g00\composition.json,
combat_portrait,0x33519853,g00,mapped,0x33519853/g00/00001,packages\0x33519853\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x33519853_g00.png,projects\combat_portrait\0x33519853\g00\composition.json,
combat_portrait,0x335F7E71,g00,mapped,0x335F7E71/g00/00001,packages\0x335F7E71\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x335F7E71_g00.png,projects\combat_portrait\0x335F7E71\g00\composition.json,
combat_portrait,0x336E00F5,g00,mapped,0x336E00F5/g00/00001,packages\0x336E00F5\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x336E00F5_g00.png,projects\combat_portrait\0x336E00F5\g00\composition.json,
outgame_navigator,0x3375E044,g00,mapped,0x3375E044/g00/00000,packages\0x3375E044\png\g00_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3375E044_g00.png,projects\outgame_navigator\0x3375E044\g00\composition.json,
outgame_navigator,0x3375E044,g01,mapped,0x3375E044/g01/00000,packages\0x3375E044\png\g01_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3375E044_g01.png,projects\outgame_navigator\0x3375E044\g01\composition.json,
outgame_navigator,0x3375E044,g02,mapped,0x3375E044/g02/00000,packages\0x3375E044\png\g02_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3375E044_g02.png,projects\outgame_navigator\0x3375E044\g02\composition.json,
outgame_navigator,0x3375E044,g03,mapped,0x3375E044/g03/00000,packages\0x3375E044\png\g03_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3375E044_g03.png,projects\outgame_navigator\0x3375E044\g03\composition.json,
outgame_navigator,0x3375E044,g04,mapped,0x3375E044/g04/00000,packages\0x3375E044\png\g04_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3375E044_g04.png,projects\outgame_navigator\0x3375E044\g04\composition.json,
outgame_navigator,0x3375E044,g05,mapped,0x3375E044/g05/00000,packages\0x3375E044\png\g05_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3375E044_g05.png,projects\outgame_navigator\0x3375E044\g05\composition.json,
combat_portrait,0x3378D78B,g00,mapped,0x3378D78B/g00/00001,packages\0x3378D78B\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3378D78B_g00.png,projects\combat_portrait\0x3378D78B\g00\composition.json,
ingame_navigator,0x34F7FBAA,g00,mapped,0x34F7FBAA/g00/00000,packages\0x34F7FBAA\png\g00_00000_260x180_bc7.png,260,180,2,11,previews\ingame_navigator\0x34F7FBAA_g00.png,projects\ingame_navigator\0x34F7FBAA\g00\composition.json,
combat_portrait,0x378D07B6,g00,mapped,0x378D07B6/g00/00001,packages\0x378D07B6\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x378D07B6_g00.png,projects\combat_portrait\0x378D07B6\g00\composition.json,
combat_portrait,0x379BD0C8,g00,mapped,0x379BD0C8/g00/00001,packages\0x379BD0C8\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x379BD0C8_g00.png,projects\combat_portrait\0x379BD0C8\g00\composition.json,
combat_portrait,0x37A4486E,g00,mapped,0x37A4486E/g00/00001,packages\0x37A4486E\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x37A4486E_g00.png,projects\combat_portrait\0x37A4486E\g00\composition.json,
combat_portrait,0x3937EE6C,g00,mapped,0x3937EE6C/g00/00001,packages\0x3937EE6C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3937EE6C_g00.png,projects\combat_portrait\0x3937EE6C\g00\composition.json,
ingame_navigator,0x398BFFFC,g00,mapped,0x398BFFFC/g00/00000,packages\0x398BFFFC\png\g00_00000_260x180_bc7.png,260,180,2,21,previews\ingame_navigator\0x398BFFFC_g00.png,projects\ingame_navigator\0x398BFFFC\g00\composition.json,
outgame_navigator,0x39FB3F2F,g00,mapped,0x39FB3F2F/g00/00000,packages\0x39FB3F2F\png\g00_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0x39FB3F2F_g00.png,projects\outgame_navigator\0x39FB3F2F\g00\composition.json,
outgame_navigator,0x39FB3F2F,g01,mapped,0x39FB3F2F/g01/00000,packages\0x39FB3F2F\png\g01_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0x39FB3F2F_g01.png,projects\outgame_navigator\0x39FB3F2F\g01\composition.json,
outgame_navigator,0x39FB3F2F,g02,mapped,0x39FB3F2F/g02/00000,packages\0x39FB3F2F\png\g02_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x39FB3F2F_g02.png,projects\outgame_navigator\0x39FB3F2F\g02\composition.json,
outgame_navigator,0x39FB3F2F,g03,mapped,0x39FB3F2F/g03/00000,packages\0x39FB3F2F\png\g03_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x39FB3F2F_g03.png,projects\outgame_navigator\0x39FB3F2F\g03\composition.json,
outgame_navigator,0x39FB3F2F,g04,mapped,0x39FB3F2F/g04/00000,packages\0x39FB3F2F\png\g04_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x39FB3F2F_g04.png,projects\outgame_navigator\0x39FB3F2F\g04\composition.json,
outgame_navigator,0x39FB3F2F,g05,mapped,0x39FB3F2F/g05/00000,packages\0x39FB3F2F\png\g05_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x39FB3F2F_g05.png,projects\outgame_navigator\0x39FB3F2F\g05\composition.json,
outgame_navigator,0x39FB3F2F,g06,mapped,0x39FB3F2F/g06/00000,packages\0x39FB3F2F\png\g06_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0x39FB3F2F_g06.png,projects\outgame_navigator\0x39FB3F2F\g06\composition.json,
outgame_navigator,0x39FB3F2F,g07,mapped,0x39FB3F2F/g07/00000,packages\0x39FB3F2F\png\g07_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x39FB3F2F_g07.png,projects\outgame_navigator\0x39FB3F2F\g07\composition.json,
combat_portrait,0x3A9377F1,g00,mapped,0x3A9377F1/g00/00001,packages\0x3A9377F1\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3A9377F1_g00.png,projects\combat_portrait\0x3A9377F1\g00\composition.json,
combat_portrait,0x3ABFC531,g00,mapped,0x3ABFC531/g00/00001,packages\0x3ABFC531\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3ABFC531_g00.png,projects\combat_portrait\0x3ABFC531\g00\composition.json,
ingame_navigator,0x3AD87F03,g00,mapped,0x3AD87F03/g00/00000,packages\0x3AD87F03\png\g00_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0x3AD87F03_g00.png,projects\ingame_navigator\0x3AD87F03\g00\composition.json,
outgame_navigator,0x3B812E1C,g00,mapped_with_warning,0x3B812E1C/g00/00000,packages\0x3B812E1C\png\g00_00000_872x960_bc7.png,872,960,1,6,previews\outgame_navigator\0x3B812E1C_g00.png,projects\outgame_navigator\0x3B812E1C\g00\composition.json,unmapped overlay family 132x32
outgame_navigator,0x3B812E1C,g01,mapped_with_warning,0x3B812E1C/g01/00000,packages\0x3B812E1C\png\g01_00000_872x960_bc7.png,872,960,1,6,previews\outgame_navigator\0x3B812E1C_g01.png,projects\outgame_navigator\0x3B812E1C\g01\composition.json,unmapped overlay family 132x32
outgame_navigator,0x3B812E1C,g02,mapped,0x3B812E1C/g02/00000,packages\0x3B812E1C\png\g02_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x3B812E1C_g02.png,projects\outgame_navigator\0x3B812E1C\g02\composition.json,
outgame_navigator,0x3B812E1C,g03,mapped,0x3B812E1C/g03/00000,packages\0x3B812E1C\png\g03_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3B812E1C_g03.png,projects\outgame_navigator\0x3B812E1C\g03\composition.json,
outgame_navigator,0x3B812E1C,g04,mapped,0x3B812E1C/g04/00000,packages\0x3B812E1C\png\g04_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3B812E1C_g04.png,projects\outgame_navigator\0x3B812E1C\g04\composition.json,
ingame_navigator,0x3B9A9B5A,g00,mapped,0x3B9A9B5A/g00/00000,packages\0x3B9A9B5A\png\g00_00000_260x180_bc7.png,260,180,2,24,previews\ingame_navigator\0x3B9A9B5A_g00.png,projects\ingame_navigator\0x3B9A9B5A\g00\composition.json,
combat_portrait,0x3B9EAB1A,g00,mapped,0x3B9EAB1A/g00/00001,packages\0x3B9EAB1A\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3B9EAB1A_g00.png,projects\combat_portrait\0x3B9EAB1A\g00\composition.json,
combat_portrait,0x3BAADC92,g00,mapped,0x3BAADC92/g00/00001,packages\0x3BAADC92\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3BAADC92_g00.png,projects\combat_portrait\0x3BAADC92\g00\composition.json,
outgame_navigator,0x3BADFD42,g00,mapped,0x3BADFD42/g00/00000,packages\0x3BADFD42\png\g00_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0x3BADFD42_g00.png,projects\outgame_navigator\0x3BADFD42\g00\composition.json,
outgame_navigator,0x3BADFD42,g01,mapped,0x3BADFD42/g01/00000,packages\0x3BADFD42\png\g01_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0x3BADFD42_g01.png,projects\outgame_navigator\0x3BADFD42\g01\composition.json,
outgame_navigator,0x3BADFD42,g02,mapped,0x3BADFD42/g02/00000,packages\0x3BADFD42\png\g02_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0x3BADFD42_g02.png,projects\outgame_navigator\0x3BADFD42\g02\composition.json,
outgame_navigator,0x3BADFD42,g03,mapped,0x3BADFD42/g03/00000,packages\0x3BADFD42\png\g03_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0x3BADFD42_g03.png,projects\outgame_navigator\0x3BADFD42\g03\composition.json,
outgame_navigator,0x3BADFD42,g04,mapped,0x3BADFD42/g04/00000,packages\0x3BADFD42\png\g04_00000_872x960_bc7.png,872,960,0,0,previews\outgame_navigator\0x3BADFD42_g04.png,projects\outgame_navigator\0x3BADFD42\g04\composition.json,
outgame_navigator,0x3BADFD42,g05,mapped,0x3BADFD42/g05/00000,packages\0x3BADFD42\png\g05_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x3BADFD42_g05.png,projects\outgame_navigator\0x3BADFD42\g05\composition.json,
outgame_navigator,0x3BADFD42,g06,mapped,0x3BADFD42/g06/00000,packages\0x3BADFD42\png\g06_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3BADFD42_g06.png,projects\outgame_navigator\0x3BADFD42\g06\composition.json,
outgame_navigator,0x3BADFD42,g07,mapped,0x3BADFD42/g07/00000,packages\0x3BADFD42\png\g07_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x3BADFD42_g07.png,projects\outgame_navigator\0x3BADFD42\g07\composition.json,
combat_portrait,0x3BB7E4C2,g00,mapped,0x3BB7E4C2/g00/00001,packages\0x3BB7E4C2\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3BB7E4C2_g00.png,projects\combat_portrait\0x3BB7E4C2\g00\composition.json,
combat_portrait,0x3BB902E0,g00,mapped,0x3BB902E0/g00/00001,packages\0x3BB902E0\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3BB902E0_g00.png,projects\combat_portrait\0x3BB902E0\g00\composition.json,
outgame_navigator,0x3CE88D87,g00,mapped,0x3CE88D87/g00/00000,packages\0x3CE88D87\png\g00_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3CE88D87_g00.png,projects\outgame_navigator\0x3CE88D87\g00\composition.json,
outgame_navigator,0x3CE88D87,g01,mapped,0x3CE88D87/g01/00000,packages\0x3CE88D87\png\g01_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3CE88D87_g01.png,projects\outgame_navigator\0x3CE88D87\g01\composition.json,
outgame_navigator,0x3CE88D87,g02,mapped,0x3CE88D87/g02/00000,packages\0x3CE88D87\png\g02_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x3CE88D87_g02.png,projects\outgame_navigator\0x3CE88D87\g02\composition.json,
outgame_navigator,0x3CE88D87,g03,mapped,0x3CE88D87/g03/00000,packages\0x3CE88D87\png\g03_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3CE88D87_g03.png,projects\outgame_navigator\0x3CE88D87\g03\composition.json,
outgame_navigator,0x3CE88D87,g04,mapped,0x3CE88D87/g04/00000,packages\0x3CE88D87\png\g04_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x3CE88D87_g04.png,projects\outgame_navigator\0x3CE88D87\g04\composition.json,
outgame_navigator,0x3CE88D87,g05,mapped,0x3CE88D87/g05/00000,packages\0x3CE88D87\png\g05_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x3CE88D87_g05.png,projects\outgame_navigator\0x3CE88D87\g05\composition.json,
outgame_navigator,0x3CE88D87,g06,mapped,0x3CE88D87/g06/00000,packages\0x3CE88D87\png\g06_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x3CE88D87_g06.png,projects\outgame_navigator\0x3CE88D87\g06\composition.json,
outgame_navigator,0x3CE88D87,g07,mapped,0x3CE88D87/g07/00000,packages\0x3CE88D87\png\g07_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x3CE88D87_g07.png,projects\outgame_navigator\0x3CE88D87\g07\composition.json,
combat_portrait,0x3CFE682A,g00,mapped,0x3CFE682A/g00/00001,packages\0x3CFE682A\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3CFE682A_g00.png,projects\combat_portrait\0x3CFE682A\g00\composition.json,
ingame_navigator,0x3D877AB4,g00,mapped,0x3D877AB4/g00/00000,packages\0x3D877AB4\png\g00_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0x3D877AB4_g00.png,projects\ingame_navigator\0x3D877AB4\g00\composition.json,
outgame_navigator,0x3D905C36,g00,mapped,0x3D905C36/g00/00000,packages\0x3D905C36\png\g00_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x3D905C36_g00.png,projects\outgame_navigator\0x3D905C36\g00\composition.json,
outgame_navigator,0x3D905C36,g01,mapped,0x3D905C36/g01/00000,packages\0x3D905C36\png\g01_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x3D905C36_g01.png,projects\outgame_navigator\0x3D905C36\g01\composition.json,
outgame_navigator,0x3D905C36,g02,mapped,0x3D905C36/g02/00000,packages\0x3D905C36\png\g02_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x3D905C36_g02.png,projects\outgame_navigator\0x3D905C36\g02\composition.json,
outgame_navigator,0x3D905C36,g03,mapped,0x3D905C36/g03/00000,packages\0x3D905C36\png\g03_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x3D905C36_g03.png,projects\outgame_navigator\0x3D905C36\g03\composition.json,
outgame_navigator,0x3D905C36,g04,mapped,0x3D905C36/g04/00000,packages\0x3D905C36\png\g04_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x3D905C36_g04.png,projects\outgame_navigator\0x3D905C36\g04\composition.json,
combat_portrait,0x3DC23E51,g00,mapped,0x3DC23E51/g00/00001,packages\0x3DC23E51\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3DC23E51_g00.png,projects\combat_portrait\0x3DC23E51\g00\composition.json,
combat_portrait,0x3E410E36,g00,mapped,0x3E410E36/g00/00001,packages\0x3E410E36\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3E410E36_g00.png,projects\combat_portrait\0x3E410E36\g00\composition.json,
combat_portrait,0x3E66A7CC,g00,mapped,0x3E66A7CC/g00/00001,packages\0x3E66A7CC\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3E66A7CC_g00.png,projects\combat_portrait\0x3E66A7CC\g00\composition.json,
combat_portrait,0x3F4234FF,g00,mapped,0x3F4234FF/g00/00001,packages\0x3F4234FF\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3F4234FF_g00.png,projects\combat_portrait\0x3F4234FF\g00\composition.json,
combat_portrait,0x3F7D584D,g00,mapped,0x3F7D584D/g00/00001,packages\0x3F7D584D\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x3F7D584D_g00.png,projects\combat_portrait\0x3F7D584D\g00\composition.json,
combat_portrait,0x404BE1D9,g00,mapped,0x404BE1D9/g00/00001,packages\0x404BE1D9\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x404BE1D9_g00.png,projects\combat_portrait\0x404BE1D9\g00\composition.json,
ingame_navigator,0x404C501B,g00,mapped,0x404C501B/g00/00000,packages\0x404C501B\png\g00_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0x404C501B_g00.png,projects\ingame_navigator\0x404C501B\g00\composition.json,
combat_portrait,0x405DC2B3,g00,mapped,0x405DC2B3/g00/00001,packages\0x405DC2B3\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x405DC2B3_g00.png,projects\combat_portrait\0x405DC2B3\g00\composition.json,
combat_portrait,0x407F9651,g00,mapped,0x407F9651/g00/00001,packages\0x407F9651\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x407F9651_g00.png,projects\combat_portrait\0x407F9651\g00\composition.json,
combat_portrait,0x416A8FF2,g00,mapped,0x416A8FF2/g00/00001,packages\0x416A8FF2\png\g00_00001_572x572_bc7.png,572,572,2,4,previews\combat_portrait\0x416A8FF2_g00.png,projects\combat_portrait\0x416A8FF2\g00\composition.json,
combat_portrait,0x416F72EA,g00,mapped,0x416F72EA/g00/00001,packages\0x416F72EA\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x416F72EA_g00.png,projects\combat_portrait\0x416F72EA\g00\composition.json,
combat_portrait,0x4177B7A2,g00,mapped,0x4177B7A2/g00/00001,packages\0x4177B7A2\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x4177B7A2_g00.png,projects\combat_portrait\0x4177B7A2\g00\composition.json,
combat_portrait,0x42C50D55,g00,mapped,0x42C50D55/g00/00001,packages\0x42C50D55\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x42C50D55_g00.png,projects\combat_portrait\0x42C50D55\g00\composition.json,
ingame_navigator,0x43561983,g00,mapped,0x43561983/g00/00000,packages\0x43561983\png\g00_00000_260x180_bc7.png,260,180,2,24,previews\ingame_navigator\0x43561983_g00.png,projects\ingame_navigator\0x43561983\g00\composition.json,
combat_portrait,0x44A6F4AC,g00,mapped,0x44A6F4AC/g00/00001,packages\0x44A6F4AC\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x44A6F4AC_g00.png,projects\combat_portrait\0x44A6F4AC\g00\composition.json,
combat_portrait,0x44ADEF96,g00,mapped,0x44ADEF96/g00/00001,packages\0x44ADEF96\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x44ADEF96_g00.png,projects\combat_portrait\0x44ADEF96\g00\composition.json,
combat_portrait,0x44B0D7C6,g00,mapped,0x44B0D7C6/g00/00001,packages\0x44B0D7C6\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x44B0D7C6_g00.png,projects\combat_portrait\0x44B0D7C6\g00\composition.json,
combat_portrait,0x44BE31E4,g00,mapped,0x44BE31E4/g00/00001,packages\0x44BE31E4\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x44BE31E4_g00.png,projects\combat_portrait\0x44BE31E4\g00\composition.json,
combat_portrait,0x45464C7E,g00,mapped,0x45464C7E/g00/00001,packages\0x45464C7E\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x45464C7E_g00.png,projects\combat_portrait\0x45464C7E\g00\composition.json,
combat_portrait,0x4582679F,g00,mapped_with_warning,0x4582679F/g00/00001,packages\0x4582679F\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x4582679F_g00.png,projects\combat_portrait\0x4582679F\g00\composition.json,mouth stable-border RMSE is high: 74.64
outgame_navigator,0x45E36CC7,g00,mapped,0x45E36CC7/g00/00000,packages\0x45E36CC7\png\g00_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x45E36CC7_g00.png,projects\outgame_navigator\0x45E36CC7\g00\composition.json,
outgame_navigator,0x45E36CC7,g01,mapped,0x45E36CC7/g01/00000,packages\0x45E36CC7\png\g01_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x45E36CC7_g01.png,projects\outgame_navigator\0x45E36CC7\g01\composition.json,
outgame_navigator,0x45E36CC7,g02,mapped,0x45E36CC7/g02/00000,packages\0x45E36CC7\png\g02_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x45E36CC7_g02.png,projects\outgame_navigator\0x45E36CC7\g02\composition.json,
